decimalism,hexadecimal,kanji
204860,0x3203c,𲀼
204861,0x3203d,𲀽
204862,0x3203e,𲀾
204863,0x3203f,𲀿
204864,0x32040,𲁀
204865,0x32041,𲁁
204866,0x32042,𲁂
204867,0x32043,𲁃
204868,0x32044,𲁄
204869,0x32045,𲁅
204870,0x32046,𲁆
204871,0x32047,𲁇
204872,0x32048,𲁈
204873,0x32049,𲁉
204874,0x3204a,𲁊
204875,0x3204b,𲁋
204876,0x3204c,𲁌
204877,0x3204d,𲁍
204878,0x3204e,𲁎
204879,0x3204f,𲁏
204880,0x32050,𲁐
204881,0x32051,𲁑
204882,0x32052,𲁒
204883,0x32053,𲁓
204884,0x32054,𲁔
204885,0x32055,𲁕
204886,0x32056,𲁖
204887,0x32057,𲁗
204888,0x32058,𲁘
204889,0x32059,𲁙
204890,0x3205a,𲁚
204891,0x3205b,𲁛
204892,0x3205c,𲁜
204893,0x3205d,𲁝
204894,0x3205e,𲁞
204895,0x3205f,𲁟
204896,0x32060,𲁠
204897,0x32061,𲁡
204898,0x32062,𲁢
204899,0x32063,𲁣
204900,0x32064,𲁤
204901,0x32065,𲁥
204902,0x32066,𲁦
204903,0x32067,𲁧
204904,0x32068,𲁨
204905,0x32069,𲁩
204906,0x3206a,𲁪
204907,0x3206b,𲁫
204908,0x3206c,𲁬
204909,0x3206d,𲁭
204910,0x3206e,𲁮
204911,0x3206f,𲁯
204912,0x32070,𲁰
204913,0x32071,𲁱
204914,0x32072,𲁲
204915,0x32073,𲁳
204916,0x32074,𲁴
204917,0x32075,𲁵
204918,0x32076,𲁶
204919,0x32077,𲁷
204920,0x32078,𲁸
204921,0x32079,𲁹
204922,0x3207a,𲁺
204923,0x3207b,𲁻
204924,0x3207c,𲁼
204925,0x3207d,𲁽
204926,0x3207e,𲁾
204927,0x3207f,𲁿
204928,0x32080,𲂀
204929,0x32081,𲂁
204930,0x32082,𲂂
204931,0x32083,𲂃
204932,0x32084,𲂄
204933,0x32085,𲂅
204934,0x32086,𲂆
204935,0x32087,𲂇
204936,0x32088,𲂈
204937,0x32089,𲂉
204938,0x3208a,𲂊
204939,0x3208b,𲂋
204940,0x3208c,𲂌
204941,0x3208d,𲂍
204942,0x3208e,𲂎
204943,0x3208f,𲂏
204944,0x32090,𲂐
204945,0x32091,𲂑
204946,0x32092,𲂒
204947,0x32093,𲂓
204948,0x32094,𲂔
204949,0x32095,𲂕
204950,0x32096,𲂖
204951,0x32097,𲂗
204952,0x32098,𲂘
204953,0x32099,𲂙
204954,0x3209a,𲂚
204955,0x3209b,𲂛
204956,0x3209c,𲂜
204957,0x3209d,𲂝
204958,0x3209e,𲂞
204959,0x3209f,𲂟
204960,0x320a0,𲂠
204961,0x320a1,𲂡
204962,0x320a2,𲂢
204963,0x320a3,𲂣
204964,0x320a4,𲂤
204965,0x320a5,𲂥
204966,0x320a6,𲂦
204967,0x320a7,𲂧
204968,0x320a8,𲂨
204969,0x320a9,𲂩
204970,0x320aa,𲂪
204971,0x320ab,𲂫
204972,0x320ac,𲂬
204973,0x320ad,𲂭
204974,0x320ae,𲂮
204975,0x320af,𲂯
204976,0x320b0,𲂰
204977,0x320b1,𲂱
204978,0x320b2,𲂲
204979,0x320b3,𲂳
204980,0x320b4,𲂴
204981,0x320b5,𲂵
204982,0x320b6,𲂶
204983,0x320b7,𲂷
204984,0x320b8,𲂸
204985,0x320b9,𲂹
204986,0x320ba,𲂺
204987,0x320bb,𲂻
204988,0x320bc,𲂼
204989,0x320bd,𲂽
204990,0x320be,𲂾
204991,0x320bf,𲂿
204992,0x320c0,𲃀
204993,0x320c1,𲃁
204994,0x320c2,𲃂
204995,0x320c3,𲃃
204996,0x320c4,𲃄
204997,0x320c5,𲃅
204998,0x320c6,𲃆
204999,0x320c7,𲃇
205000,0x320c8,𲃈
205001,0x320c9,𲃉
205002,0x320ca,𲃊
205003,0x320cb,𲃋
205004,0x320cc,𲃌
205005,0x320cd,𲃍
205006,0x320ce,𲃎
205007,0x320cf,𲃏
205008,0x320d0,𲃐
205009,0x320d1,𲃑
205010,0x320d2,𲃒
205011,0x320d3,𲃓
205012,0x320d4,𲃔
205013,0x320d5,𲃕
205014,0x320d6,𲃖
205015,0x320d7,𲃗
205016,0x320d8,𲃘
205017,0x320d9,𲃙
205018,0x320da,𲃚
205019,0x320db,𲃛
205020,0x320dc,𲃜
205021,0x320dd,𲃝
205022,0x320de,𲃞
205023,0x320df,𲃟
205024,0x320e0,𲃠
205025,0x320e1,𲃡
205026,0x320e2,𲃢
205027,0x320e3,𲃣
205028,0x320e4,𲃤
205029,0x320e5,𲃥
205030,0x320e6,𲃦
205031,0x320e7,𲃧
205032,0x320e8,𲃨
205033,0x320e9,𲃩
205034,0x320ea,𲃪
205035,0x320eb,𲃫
205036,0x320ec,𲃬
205037,0x320ed,𲃭
205038,0x320ee,𲃮
205039,0x320ef,𲃯
205040,0x320f0,𲃰
205041,0x320f1,𲃱
205042,0x320f2,𲃲
205043,0x320f3,𲃳
205044,0x320f4,𲃴
205045,0x320f5,𲃵
205046,0x320f6,𲃶
205047,0x320f7,𲃷
205048,0x320f8,𲃸
205049,0x320f9,𲃹
205050,0x320fa,𲃺
205051,0x320fb,𲃻
205052,0x320fc,𲃼
205053,0x320fd,𲃽
205054,0x320fe,𲃾
205055,0x320ff,𲃿
205056,0x32100,𲄀
205057,0x32101,𲄁
205058,0x32102,𲄂
205059,0x32103,𲄃
205060,0x32104,𲄄
205061,0x32105,𲄅
205062,0x32106,𲄆
205063,0x32107,𲄇
205064,0x32108,𲄈
205065,0x32109,𲄉
205066,0x3210a,𲄊
205067,0x3210b,𲄋
205068,0x3210c,𲄌
205069,0x3210d,𲄍
205070,0x3210e,𲄎
205071,0x3210f,𲄏
205072,0x32110,𲄐
205073,0x32111,𲄑
205074,0x32112,𲄒
205075,0x32113,𲄓
205076,0x32114,𲄔
205077,0x32115,𲄕
205078,0x32116,𲄖
205079,0x32117,𲄗
205080,0x32118,𲄘
205081,0x32119,𲄙
205082,0x3211a,𲄚
205083,0x3211b,𲄛
205084,0x3211c,𲄜
205085,0x3211d,𲄝
205086,0x3211e,𲄞
205087,0x3211f,𲄟
205088,0x32120,𲄠
205089,0x32121,𲄡
205090,0x32122,𲄢
205091,0x32123,𲄣
205092,0x32124,𲄤
205093,0x32125,𲄥
205094,0x32126,𲄦
205095,0x32127,𲄧
205096,0x32128,𲄨
205097,0x32129,𲄩
205098,0x3212a,𲄪
205099,0x3212b,𲄫
205100,0x3212c,𲄬
205101,0x3212d,𲄭
205102,0x3212e,𲄮
205103,0x3212f,𲄯
205104,0x32130,𲄰
205105,0x32131,𲄱
205106,0x32132,𲄲
205107,0x32133,𲄳
205108,0x32134,𲄴
205109,0x32135,𲄵
205110,0x32136,𲄶
205111,0x32137,𲄷
205112,0x32138,𲄸
205113,0x32139,𲄹
205114,0x3213a,𲄺
205115,0x3213b,𲄻
205116,0x3213c,𲄼
205117,0x3213d,𲄽
205118,0x3213e,𲄾
205119,0x3213f,𲄿
205120,0x32140,𲅀
205121,0x32141,𲅁
205122,0x32142,𲅂
205123,0x32143,𲅃
205124,0x32144,𲅄
205125,0x32145,𲅅
205126,0x32146,𲅆
205127,0x32147,𲅇
205128,0x32148,𲅈
205129,0x32149,𲅉
205130,0x3214a,𲅊
205131,0x3214b,𲅋
205132,0x3214c,𲅌
205133,0x3214d,𲅍
205134,0x3214e,𲅎
205135,0x3214f,𲅏
205136,0x32150,𲅐
205137,0x32151,𲅑
205138,0x32152,𲅒
205139,0x32153,𲅓
205140,0x32154,𲅔
205141,0x32155,𲅕
205142,0x32156,𲅖
205143,0x32157,𲅗
205144,0x32158,𲅘
205145,0x32159,𲅙
205146,0x3215a,𲅚
205147,0x3215b,𲅛
205148,0x3215c,𲅜
205149,0x3215d,𲅝
205150,0x3215e,𲅞
205151,0x3215f,𲅟
205152,0x32160,𲅠
205153,0x32161,𲅡
205154,0x32162,𲅢
205155,0x32163,𲅣
205156,0x32164,𲅤
205157,0x32165,𲅥
205158,0x32166,𲅦
205159,0x32167,𲅧
205160,0x32168,𲅨
205161,0x32169,𲅩
205162,0x3216a,𲅪
205163,0x3216b,𲅫
205164,0x3216c,𲅬
205165,0x3216d,𲅭
205166,0x3216e,𲅮
205167,0x3216f,𲅯
205168,0x32170,𲅰
205169,0x32171,𲅱
205170,0x32172,𲅲
205171,0x32173,𲅳
205172,0x32174,𲅴
205173,0x32175,𲅵
205174,0x32176,𲅶
205175,0x32177,𲅷
205176,0x32178,𲅸
205177,0x32179,𲅹
205178,0x3217a,𲅺
205179,0x3217b,𲅻
205180,0x3217c,𲅼
205181,0x3217d,𲅽
205182,0x3217e,𲅾
205183,0x3217f,𲅿
205184,0x32180,𲆀
205185,0x32181,𲆁
205186,0x32182,𲆂
205187,0x32183,𲆃
205188,0x32184,𲆄
205189,0x32185,𲆅
205190,0x32186,𲆆
205191,0x32187,𲆇
205192,0x32188,𲆈
205193,0x32189,𲆉
205194,0x3218a,𲆊
205195,0x3218b,𲆋
205196,0x3218c,𲆌
205197,0x3218d,𲆍
205198,0x3218e,𲆎
205199,0x3218f,𲆏
205200,0x32190,𲆐
205201,0x32191,𲆑
205202,0x32192,𲆒
205203,0x32193,𲆓
205204,0x32194,𲆔
205205,0x32195,𲆕
205206,0x32196,𲆖
205207,0x32197,𲆗
205208,0x32198,𲆘
205209,0x32199,𲆙
205210,0x3219a,𲆚
205211,0x3219b,𲆛
205212,0x3219c,𲆜
205213,0x3219d,𲆝
205214,0x3219e,𲆞
205215,0x3219f,𲆟
205216,0x321a0,𲆠
205217,0x321a1,𲆡
205218,0x321a2,𲆢
205219,0x321a3,𲆣
205220,0x321a4,𲆤
205221,0x321a5,𲆥
205222,0x321a6,𲆦
205223,0x321a7,𲆧
205224,0x321a8,𲆨
205225,0x321a9,𲆩
205226,0x321aa,𲆪
205227,0x321ab,𲆫
205228,0x321ac,𲆬
205229,0x321ad,𲆭
205230,0x321ae,𲆮
205231,0x321af,𲆯
205232,0x321b0,𲆰
205233,0x321b1,𲆱
205234,0x321b2,𲆲
205235,0x321b3,𲆳
205236,0x321b4,𲆴
205237,0x321b5,𲆵
205238,0x321b6,𲆶
205239,0x321b7,𲆷
205240,0x321b8,𲆸
205241,0x321b9,𲆹
205242,0x321ba,𲆺
205243,0x321bb,𲆻
205244,0x321bc,𲆼
205245,0x321bd,𲆽
205246,0x321be,𲆾
205247,0x321bf,𲆿
205248,0x321c0,𲇀
205249,0x321c1,𲇁
205250,0x321c2,𲇂
205251,0x321c3,𲇃
205252,0x321c4,𲇄
205253,0x321c5,𲇅
205254,0x321c6,𲇆
205255,0x321c7,𲇇
205256,0x321c8,𲇈
205257,0x321c9,𲇉
205258,0x321ca,𲇊
205259,0x321cb,𲇋
205260,0x321cc,𲇌
205261,0x321cd,𲇍
205262,0x321ce,𲇎
205263,0x321cf,𲇏
205264,0x321d0,𲇐
205265,0x321d1,𲇑
205266,0x321d2,𲇒
205267,0x321d3,𲇓
205268,0x321d4,𲇔
205269,0x321d5,𲇕
205270,0x321d6,𲇖
205271,0x321d7,𲇗
205272,0x321d8,𲇘
205273,0x321d9,𲇙
205274,0x321da,𲇚
205275,0x321db,𲇛
205276,0x321dc,𲇜
205277,0x321dd,𲇝
205278,0x321de,𲇞
205279,0x321df,𲇟
205280,0x321e0,𲇠
205281,0x321e1,𲇡
205282,0x321e2,𲇢
205283,0x321e3,𲇣
205284,0x321e4,𲇤
205285,0x321e5,𲇥
205286,0x321e6,𲇦
205287,0x321e7,𲇧
205288,0x321e8,𲇨
205289,0x321e9,𲇩
205290,0x321ea,𲇪
205291,0x321eb,𲇫
205292,0x321ec,𲇬
205293,0x321ed,𲇭
205294,0x321ee,𲇮
205295,0x321ef,𲇯
205296,0x321f0,𲇰
205297,0x321f1,𲇱
205298,0x321f2,𲇲
205299,0x321f3,𲇳
205300,0x321f4,𲇴
205301,0x321f5,𲇵
205302,0x321f6,𲇶
205303,0x321f7,𲇷
205304,0x321f8,𲇸
205305,0x321f9,𲇹
205306,0x321fa,𲇺
205307,0x321fb,𲇻
205308,0x321fc,𲇼
205309,0x321fd,𲇽
205310,0x321fe,𲇾
205311,0x321ff,𲇿
205312,0x32200,𲈀
205313,0x32201,𲈁
205314,0x32202,𲈂
205315,0x32203,𲈃
205316,0x32204,𲈄
205317,0x32205,𲈅
205318,0x32206,𲈆
205319,0x32207,𲈇
205320,0x32208,𲈈
205321,0x32209,𲈉
205322,0x3220a,𲈊
205323,0x3220b,𲈋
205324,0x3220c,𲈌
205325,0x3220d,𲈍
205326,0x3220e,𲈎
205327,0x3220f,𲈏
205328,0x32210,𲈐
205329,0x32211,𲈑
205330,0x32212,𲈒
205331,0x32213,𲈓
205332,0x32214,𲈔
205333,0x32215,𲈕
205334,0x32216,𲈖
205335,0x32217,𲈗
205336,0x32218,𲈘
205337,0x32219,𲈙
205338,0x3221a,𲈚
205339,0x3221b,𲈛
205340,0x3221c,𲈜
205341,0x3221d,𲈝
205342,0x3221e,𲈞
205343,0x3221f,𲈟
205344,0x32220,𲈠
205345,0x32221,𲈡
205346,0x32222,𲈢
205347,0x32223,𲈣
205348,0x32224,𲈤
205349,0x32225,𲈥
205350,0x32226,𲈦
205351,0x32227,𲈧
205352,0x32228,𲈨
205353,0x32229,𲈩
205354,0x3222a,𲈪
205355,0x3222b,𲈫
205356,0x3222c,𲈬
205357,0x3222d,𲈭
205358,0x3222e,𲈮
205359,0x3222f,𲈯
205360,0x32230,𲈰
205361,0x32231,𲈱
205362,0x32232,𲈲
205363,0x32233,𲈳
205364,0x32234,𲈴
205365,0x32235,𲈵
205366,0x32236,𲈶
205367,0x32237,𲈷
205368,0x32238,𲈸
205369,0x32239,𲈹
205370,0x3223a,𲈺
205371,0x3223b,𲈻
205372,0x3223c,𲈼
205373,0x3223d,𲈽
205374,0x3223e,𲈾
205375,0x3223f,𲈿
205376,0x32240,𲉀
205377,0x32241,𲉁
205378,0x32242,𲉂
205379,0x32243,𲉃
205380,0x32244,𲉄
205381,0x32245,𲉅
205382,0x32246,𲉆
205383,0x32247,𲉇
205384,0x32248,𲉈
205385,0x32249,𲉉
205386,0x3224a,𲉊
205387,0x3224b,𲉋
205388,0x3224c,𲉌
205389,0x3224d,𲉍
205390,0x3224e,𲉎
205391,0x3224f,𲉏
205392,0x32250,𲉐
205393,0x32251,𲉑
205394,0x32252,𲉒
205395,0x32253,𲉓
205396,0x32254,𲉔
205397,0x32255,𲉕
205398,0x32256,𲉖
205399,0x32257,𲉗
205400,0x32258,𲉘
205401,0x32259,𲉙
205402,0x3225a,𲉚
205403,0x3225b,𲉛
205404,0x3225c,𲉜
205405,0x3225d,𲉝
205406,0x3225e,𲉞
205407,0x3225f,𲉟
205408,0x32260,𲉠
205409,0x32261,𲉡
205410,0x32262,𲉢
205411,0x32263,𲉣
205412,0x32264,𲉤
205413,0x32265,𲉥
205414,0x32266,𲉦
205415,0x32267,𲉧
205416,0x32268,𲉨
205417,0x32269,𲉩
205418,0x3226a,𲉪
205419,0x3226b,𲉫
205420,0x3226c,𲉬
205421,0x3226d,𲉭
205422,0x3226e,𲉮
205423,0x3226f,𲉯
205424,0x32270,𲉰
205425,0x32271,𲉱
205426,0x32272,𲉲
205427,0x32273,𲉳
205428,0x32274,𲉴
205429,0x32275,𲉵
205430,0x32276,𲉶
205431,0x32277,𲉷
205432,0x32278,𲉸
205433,0x32279,𲉹
205434,0x3227a,𲉺
205435,0x3227b,𲉻
205436,0x3227c,𲉼
205437,0x3227d,𲉽
205438,0x3227e,𲉾
205439,0x3227f,𲉿
205440,0x32280,𲊀
205441,0x32281,𲊁
205442,0x32282,𲊂
205443,0x32283,𲊃
205444,0x32284,𲊄
205445,0x32285,𲊅
205446,0x32286,𲊆
205447,0x32287,𲊇
205448,0x32288,𲊈
205449,0x32289,𲊉
205450,0x3228a,𲊊
205451,0x3228b,𲊋
205452,0x3228c,𲊌
205453,0x3228d,𲊍
205454,0x3228e,𲊎
205455,0x3228f,𲊏
205456,0x32290,𲊐
205457,0x32291,𲊑
205458,0x32292,𲊒
205459,0x32293,𲊓
205460,0x32294,𲊔
205461,0x32295,𲊕
205462,0x32296,𲊖
205463,0x32297,𲊗
205464,0x32298,𲊘
205465,0x32299,𲊙
205466,0x3229a,𲊚
205467,0x3229b,𲊛
205468,0x3229c,𲊜
205469,0x3229d,𲊝
205470,0x3229e,𲊞
205471,0x3229f,𲊟
205472,0x322a0,𲊠
205473,0x322a1,𲊡
205474,0x322a2,𲊢
205475,0x322a3,𲊣
205476,0x322a4,𲊤
205477,0x322a5,𲊥
205478,0x322a6,𲊦
205479,0x322a7,𲊧
205480,0x322a8,𲊨
205481,0x322a9,𲊩
205482,0x322aa,𲊪
205483,0x322ab,𲊫
205484,0x322ac,𲊬
205485,0x322ad,𲊭
205486,0x322ae,𲊮
205487,0x322af,𲊯
205488,0x322b0,𲊰
205489,0x322b1,𲊱
205490,0x322b2,𲊲
205491,0x322b3,𲊳
205492,0x322b4,𲊴
205493,0x322b5,𲊵
205494,0x322b6,𲊶
205495,0x322b7,𲊷
205496,0x322b8,𲊸
205497,0x322b9,𲊹
205498,0x322ba,𲊺
205499,0x322bb,𲊻
205500,0x322bc,𲊼
205501,0x322bd,𲊽
205502,0x322be,𲊾
205503,0x322bf,𲊿
205504,0x322c0,𲋀
205505,0x322c1,𲋁
205506,0x322c2,𲋂
205507,0x322c3,𲋃
205508,0x322c4,𲋄
205509,0x322c5,𲋅
205510,0x322c6,𲋆
205511,0x322c7,𲋇
205512,0x322c8,𲋈
205513,0x322c9,𲋉
205514,0x322ca,𲋊
205515,0x322cb,𲋋
205516,0x322cc,𲋌
205517,0x322cd,𲋍
205518,0x322ce,𲋎
205519,0x322cf,𲋏
205520,0x322d0,𲋐
205521,0x322d1,𲋑
205522,0x322d2,𲋒
205523,0x322d3,𲋓
205524,0x322d4,𲋔
205525,0x322d5,𲋕
205526,0x322d6,𲋖
205527,0x322d7,𲋗
205528,0x322d8,𲋘
205529,0x322d9,𲋙
205530,0x322da,𲋚
205531,0x322db,𲋛
205532,0x322dc,𲋜
205533,0x322dd,𲋝
205534,0x322de,𲋞
205535,0x322df,𲋟
205536,0x322e0,𲋠
205537,0x322e1,𲋡
205538,0x322e2,𲋢
205539,0x322e3,𲋣
205540,0x322e4,𲋤
205541,0x322e5,𲋥
205542,0x322e6,𲋦
205543,0x322e7,𲋧
205544,0x322e8,𲋨
205545,0x322e9,𲋩
205546,0x322ea,𲋪
205547,0x322eb,𲋫
205548,0x322ec,𲋬
205549,0x322ed,𲋭
205550,0x322ee,𲋮
205551,0x322ef,𲋯
205552,0x322f0,𲋰
205553,0x322f1,𲋱
205554,0x322f2,𲋲
205555,0x322f3,𲋳
205556,0x322f4,𲋴
205557,0x322f5,𲋵
205558,0x322f6,𲋶
205559,0x322f7,𲋷
205560,0x322f8,𲋸
205561,0x322f9,𲋹
205562,0x322fa,𲋺
205563,0x322fb,𲋻
205564,0x322fc,𲋼
205565,0x322fd,𲋽
205566,0x322fe,𲋾
205567,0x322ff,𲋿
205568,0x32300,𲌀
205569,0x32301,𲌁
205570,0x32302,𲌂
205571,0x32303,𲌃
205572,0x32304,𲌄
205573,0x32305,𲌅
205574,0x32306,𲌆
205575,0x32307,𲌇
205576,0x32308,𲌈
205577,0x32309,𲌉
205578,0x3230a,𲌊
205579,0x3230b,𲌋
205580,0x3230c,𲌌
205581,0x3230d,𲌍
205582,0x3230e,𲌎
205583,0x3230f,𲌏
205584,0x32310,𲌐
205585,0x32311,𲌑
205586,0x32312,𲌒
205587,0x32313,𲌓
205588,0x32314,𲌔
205589,0x32315,𲌕
205590,0x32316,𲌖
205591,0x32317,𲌗
205592,0x32318,𲌘
205593,0x32319,𲌙
205594,0x3231a,𲌚
205595,0x3231b,𲌛
205596,0x3231c,𲌜
205597,0x3231d,𲌝
205598,0x3231e,𲌞
205599,0x3231f,𲌟
205600,0x32320,𲌠
205601,0x32321,𲌡
205602,0x32322,𲌢
205603,0x32323,𲌣
205604,0x32324,𲌤
205605,0x32325,𲌥
205606,0x32326,𲌦
205607,0x32327,𲌧
205608,0x32328,𲌨
205609,0x32329,𲌩
205610,0x3232a,𲌪
205611,0x3232b,𲌫
205612,0x3232c,𲌬
205613,0x3232d,𲌭
205614,0x3232e,𲌮
205615,0x3232f,𲌯
205616,0x32330,𲌰
205617,0x32331,𲌱
205618,0x32332,𲌲
205619,0x32333,𲌳
205620,0x32334,𲌴
205621,0x32335,𲌵
205622,0x32336,𲌶
205623,0x32337,𲌷
205624,0x32338,𲌸
205625,0x32339,𲌹
205626,0x3233a,𲌺
205627,0x3233b,𲌻
205628,0x3233c,𲌼
205629,0x3233d,𲌽
205630,0x3233e,𲌾
205631,0x3233f,𲌿
205632,0x32340,𲍀
205633,0x32341,𲍁
205634,0x32342,𲍂
205635,0x32343,𲍃
205636,0x32344,𲍄
205637,0x32345,𲍅
205638,0x32346,𲍆
205639,0x32347,𲍇
205640,0x32348,𲍈
205641,0x32349,𲍉
205642,0x3234a,𲍊
205643,0x3234b,𲍋
205644,0x3234c,𲍌
205645,0x3234d,𲍍
205646,0x3234e,𲍎
205647,0x3234f,𲍏
205648,0x32350,𲍐
205649,0x32351,𲍑
205650,0x32352,𲍒
205651,0x32353,𲍓
205652,0x32354,𲍔
205653,0x32355,𲍕
205654,0x32356,𲍖
205655,0x32357,𲍗
205656,0x32358,𲍘
205657,0x32359,𲍙
205658,0x3235a,𲍚
205659,0x3235b,𲍛
205660,0x3235c,𲍜
205661,0x3235d,𲍝
205662,0x3235e,𲍞
205663,0x3235f,𲍟
205664,0x32360,𲍠
205665,0x32361,𲍡
205666,0x32362,𲍢
205667,0x32363,𲍣
205668,0x32364,𲍤
205669,0x32365,𲍥
205670,0x32366,𲍦
205671,0x32367,𲍧
205672,0x32368,𲍨
205673,0x32369,𲍩
205674,0x3236a,𲍪
205675,0x3236b,𲍫
205676,0x3236c,𲍬
205677,0x3236d,𲍭
205678,0x3236e,𲍮
205679,0x3236f,𲍯
205680,0x32370,𲍰
205681,0x32371,𲍱
205682,0x32372,𲍲
205683,0x32373,𲍳
205684,0x32374,𲍴
205685,0x32375,𲍵
205686,0x32376,𲍶
205687,0x32377,𲍷
205688,0x32378,𲍸
205689,0x32379,𲍹
205690,0x3237a,𲍺
205691,0x3237b,𲍻
205692,0x3237c,𲍼
205693,0x3237d,𲍽
205694,0x3237e,𲍾
205695,0x3237f,𲍿
205696,0x32380,𲎀
205697,0x32381,𲎁
205698,0x32382,𲎂
205699,0x32383,𲎃
205700,0x32384,𲎄
205701,0x32385,𲎅
205702,0x32386,𲎆
205703,0x32387,𲎇
205704,0x32388,𲎈
205705,0x32389,𲎉
205706,0x3238a,𲎊
205707,0x3238b,𲎋
205708,0x3238c,𲎌
205709,0x3238d,𲎍
205710,0x3238e,𲎎
205711,0x3238f,𲎏
205712,0x32390,𲎐
205713,0x32391,𲎑
205714,0x32392,𲎒
205715,0x32393,𲎓
205716,0x32394,𲎔
205717,0x32395,𲎕
205718,0x32396,𲎖
205719,0x32397,𲎗
205720,0x32398,𲎘
205721,0x32399,𲎙
205722,0x3239a,𲎚
205723,0x3239b,𲎛
205724,0x3239c,𲎜
205725,0x3239d,𲎝
205726,0x3239e,𲎞
205727,0x3239f,𲎟
205728,0x323a0,𲎠
205729,0x323a1,𲎡
205730,0x323a2,𲎢
205731,0x323a3,𲎣
205732,0x323a4,𲎤
205733,0x323a5,𲎥
205734,0x323a6,𲎦
205735,0x323a7,𲎧
205736,0x323a8,𲎨
205737,0x323a9,𲎩
205738,0x323aa,𲎪
205739,0x323ab,𲎫
205740,0x323ac,𲎬
205741,0x323ad,𲎭
205742,0x323ae,𲎮
205743,0x323af,𲎯
191472,0x2ebf0,𮯰
191473,0x2ebf1,𮯱
191474,0x2ebf2,𮯲
191475,0x2ebf3,𮯳
191476,0x2ebf4,𮯴
191477,0x2ebf5,𮯵
191478,0x2ebf6,𮯶
191479,0x2ebf7,𮯷
191480,0x2ebf8,𮯸
191481,0x2ebf9,𮯹
191482,0x2ebfa,𮯺
191483,0x2ebfb,𮯻
191484,0x2ebfc,𮯼
191485,0x2ebfd,𮯽
191486,0x2ebfe,𮯾
191487,0x2ebff,𮯿
191488,0x2ec00,𮰀
191489,0x2ec01,𮰁
191490,0x2ec02,𮰂
191491,0x2ec03,𮰃
191492,0x2ec04,𮰄
191493,0x2ec05,𮰅
191494,0x2ec06,𮰆
191495,0x2ec07,𮰇
191496,0x2ec08,𮰈
191497,0x2ec09,𮰉
191498,0x2ec0a,𮰊
191499,0x2ec0b,𮰋
191500,0x2ec0c,𮰌
191501,0x2ec0d,𮰍
191502,0x2ec0e,𮰎
191503,0x2ec0f,𮰏
191504,0x2ec10,𮰐
191505,0x2ec11,𮰑
191506,0x2ec12,𮰒
191507,0x2ec13,𮰓
191508,0x2ec14,𮰔
191509,0x2ec15,𮰕
191510,0x2ec16,𮰖
191511,0x2ec17,𮰗
191512,0x2ec18,𮰘
191513,0x2ec19,𮰙
191514,0x2ec1a,𮰚
191515,0x2ec1b,𮰛
191516,0x2ec1c,𮰜
191517,0x2ec1d,𮰝
191518,0x2ec1e,𮰞
191519,0x2ec1f,𮰟
191520,0x2ec20,𮰠
191521,0x2ec21,𮰡
191522,0x2ec22,𮰢
191523,0x2ec23,𮰣
191524,0x2ec24,𮰤
191525,0x2ec25,𮰥
191526,0x2ec26,𮰦
191527,0x2ec27,𮰧
191528,0x2ec28,𮰨
191529,0x2ec29,𮰩
191530,0x2ec2a,𮰪
191531,0x2ec2b,𮰫
191532,0x2ec2c,𮰬
191533,0x2ec2d,𮰭
191534,0x2ec2e,𮰮
191535,0x2ec2f,𮰯
191536,0x2ec30,𮰰
191537,0x2ec31,𮰱
191538,0x2ec32,𮰲
191539,0x2ec33,𮰳
191540,0x2ec34,𮰴
191541,0x2ec35,𮰵
191542,0x2ec36,𮰶
191543,0x2ec37,𮰷
191544,0x2ec38,𮰸
191545,0x2ec39,𮰹
191546,0x2ec3a,𮰺
191547,0x2ec3b,𮰻
191548,0x2ec3c,𮰼
191549,0x2ec3d,𮰽
191550,0x2ec3e,𮰾
191551,0x2ec3f,𮰿
191552,0x2ec40,𮱀
191553,0x2ec41,𮱁
191554,0x2ec42,𮱂
191555,0x2ec43,𮱃
191556,0x2ec44,𮱄
191557,0x2ec45,𮱅
191558,0x2ec46,𮱆
191559,0x2ec47,𮱇
191560,0x2ec48,𮱈
191561,0x2ec49,𮱉
191562,0x2ec4a,𮱊
191563,0x2ec4b,𮱋
191564,0x2ec4c,𮱌
191565,0x2ec4d,𮱍
191566,0x2ec4e,𮱎
191567,0x2ec4f,𮱏
191568,0x2ec50,𮱐
191569,0x2ec51,𮱑
191570,0x2ec52,𮱒
191571,0x2ec53,𮱓
191572,0x2ec54,𮱔
191573,0x2ec55,𮱕
191574,0x2ec56,𮱖
191575,0x2ec57,𮱗
191576,0x2ec58,𮱘
191577,0x2ec59,𮱙
191578,0x2ec5a,𮱚
191579,0x2ec5b,𮱛
191580,0x2ec5c,𮱜
191581,0x2ec5d,𮱝
191582,0x2ec5e,𮱞
191583,0x2ec5f,𮱟
191584,0x2ec60,𮱠
191585,0x2ec61,𮱡
191586,0x2ec62,𮱢
191587,0x2ec63,𮱣
191588,0x2ec64,𮱤
191589,0x2ec65,𮱥
191590,0x2ec66,𮱦
191591,0x2ec67,𮱧
191592,0x2ec68,𮱨
191593,0x2ec69,𮱩
191594,0x2ec6a,𮱪
191595,0x2ec6b,𮱫
191596,0x2ec6c,𮱬
191597,0x2ec6d,𮱭
191598,0x2ec6e,𮱮
191599,0x2ec6f,𮱯
